Sample,Prin1,Prin2,Prin3,Prin4
GA,0.007776788,-0.001469053,0.00046235,-0.000587642
GA,0.012868333,0.001770542,0.000328289,0.000499603
GA,0.009441497,0.000872951,0.000349807,-7.71984E-05
GA,0.007249317,-0.014998628,-0.000320825,0.00397267
GA,0.003265529,0.010011948,0.000557615,0.000123875
GA,-0.014316084,-0.011455742,0.000234841,0.001575717
GA,0.016604332,-0.00022198,0.000441112,-0.000228314
GA,0.012508724,0.004247175,0.000315604,0.002022061
GA,0.018700489,0.002081214,9.44805E-05,0.001244276
GA,0.005700507,-0.019019359,-0.000967575,0.005660107
GA,0.006405096,0.001703563,0.001108164,-0.000477297
GA,-0.003245047,0.000801597,0.00293569,-0.010455637
GA,0.015805813,-0.002773888,-0.000546213,0.003361521
GA,-0.000705592,0.001080989,0.000202523,0.002096137
GA,0.007403636,-0.005993655,-0.000280951,0.002248423
GA,0.006332278,-0.004937846,0.000534885,-0.001269628
GA,-0.006673798,0.002912549,0.000996685,-0.003813372
GA,0.008792562,-0.008923266,3.15305E-05,0.000416109
GA,-0.006510327,-0.003094736,-5.9121E-05,0.001278101
GA,-0.001011742,0.008419756,-0.000203485,0.001555912
GA,-0.001571091,0.000292042,0.000633243,-0.000972834
GA,0.002297459,0.008392949,0.000411968,0.002584376
GA,-0.010853669,0.005271595,0.000453563,-0.001342582
GA,0.008482025,-0.004928227,0.000415847,0.001101916
GA,-0.013185417,0.003212498,0.001755494,-0.003232596
GA,0.003718539,-0.004225506,-0.001197814,0.007558209
GA,-0.000292136,-0.010512534,-0.001271343,0.008950904
GA,0.000373572,0.008771237,0.001270241,-0.004672183
GA,0.011599007,0.001696632,-0.000186551,0.002860052
GA,0.013597518,-0.007955765,-0.000500058,0.004006815
GA,0.019400167,0.002503978,0.000462479,0.000211511
GA,0.01931714,-0.000602761,-0.001178043,0.00633931
GA,0.006804951,-0.004648924,0.00073021,-0.000920363
GA,-0.013668216,-0.01474637,0.000985404,-0.004283764
GA,0.001839273,0.002489168,0.003960825,-0.008057234
GA,0.020797658,0.003776578,-0.000424044,0.003221214
GA,-0.003815252,0.000150777,-0.000576175,0.002696718
GA,-0.007157302,-0.015016694,-0.000611389,0.004666138
GA,0.004365731,0.00778411,0.001252091,-0.002773956
GA,0.021537666,0.002739865,-7.62362E-05,0.001681758
GA,0.007782422,-0.000911105,-2.16581E-05,0.001834762
GA,0.010802051,0.005294721,0.001184227,-0.003255401
GA,0.02019902,0.005537318,9.93025E-05,0.002459746
GA,0.003227905,-0.003877343,0.003003443,-0.010923715
GA,-0.004660916,0.000171535,-0.000825594,0.001453687
GA,0.002515189,0.005450888,0.001499842,-0.004107159
GA,0.008741999,-0.000761578,0.001016465,-0.002916309
GA,0.019442738,0.004707735,0.000368649,0.000919024
GA,0.006819874,-0.01223848,0.00026912,0.00082372
GA,0.00168234,0.003002595,0.002472727,-0.008664094
GA,-0.005624895,-0.004621065,0.000551178,-0.001209813
GA,-0.001819249,-0.004441091,-0.00152793,0.009309068
GA,-0.011055286,-0.015781732,0.000211477,-0.001284786
GA,0.015683512,0.007268966,2.46401E-05,0.002002106
GA,0.01173489,0.001828659,0.000633286,-0.000721686
GA,-0.016799624,-0.011190017,0.000998483,-0.009341404
GA,0.021314211,0.00329351,-0.000989398,0.005201705
GA,0.008145854,-0.007014918,0.000325524,-0.000737821
GA,0.003617085,-0.00840436,0.000790831,-0.001511571
GA,0.004358466,-0.00918826,-0.001174775,0.007305751
GA,0.017133017,0.003253567,-0.001341169,0.007849618
GA,-0.010079737,-0.008478866,-0.002251699,0.012472553
GA,0.015798598,-0.005203103,-0.000583273,0.003707226
GA,-0.023444566,0.012823077,0.002126988,-0.001236818
GA,0.004041195,-0.004914101,0.000705194,-0.00084096
GA,0.014442231,-0.003151609,-0.000577847,0.005373115
GA,0.007308185,-0.013775786,-0.000245694,0.001339643
GA,0.021372318,0.002408439,-0.000884031,0.005054927
GA,0.016481985,-0.005372528,-0.00061153,0.003986523
GA,0.00331724,-0.005381064,0.000602374,-0.002129432
GA,0.006388956,0.002469969,0.000838481,-0.002384741
GA,0.001649783,-0.004330598,-0.000192031,0.002977779
GA,0.002674627,0.007798063,0.001204235,-0.002960065
GA,0.021080323,0.001704956,-0.00037797,0.003109532
GA,0.020209252,0.000853482,-0.000846299,0.004738502
GA,0.021140099,0.002565899,-0.000748441,0.004593611
GA,0.004588476,0.0077789,0.000749692,-0.001257017
GA,0.015280293,-0.00052895,0.000481847,-0.000250013
GA,0.010658912,-0.002857074,0.000332602,-0.000367529
GA,-0.023905949,-0.006279224,-0.000554957,0.001079066
GA,-0.012157488,0.014517334,0.00127809,0.001452608
GA,0.009700185,0.000308515,0.001006135,-0.001391161
GA,-0.000119572,0.004322841,-5.43197E-05,0.001325983
GA,0.007200994,-0.000914019,0.000364908,0.000301238
GA,-0.004634692,-0.008059083,-0.000489255,0.004623488
GA,0.013386653,-0.000551342,0.000228266,0.001615739
GA,0.003730066,-0.011225296,-0.001434033,0.008167637
GA,0.000377507,0.005391026,0.001667071,-0.005518663
GA,0.008271819,0.001110969,0.001619654,-0.005346183
GA,-0.00459985,-0.012033081,-0.000925094,0.008122837
GA,0.004956805,0.008922197,0.000201439,0.001528692
GA,-0.00616523,0.007121284,0.000738671,2.60837E-05
GA,-0.001421702,-0.004604172,2.43951E-05,-7.1214E-06
GA,-0.000416921,-0.001186863,0.000598951,-0.001910163
GA,-0.011493917,0.016782564,0.001476755,0.01811209
GA,0.017602951,0.000323469,-0.000134383,0.001598191
GA,0.012024628,0.002753701,0.000377812,0.000462105
GA,-0.019387597,-0.001385242,-0.00060516,0.00512066
GA,-0.015086547,0.002433344,0.001559683,-0.007201632
GA,0.011829942,-0.000946733,0.000216669,0.000861224
GA,0.011433583,0.005184136,0.000711494,-0.000451132
GA,-0.004067481,-0.005870906,0.000305489,-0.000394525
GA,-0.002397556,0.009010348,0.001007365,-0.003455585
GA,0.017078302,0.003842605,0.00133604,-0.002833416
GA,-0.011169188,0.001950803,0.001330509,-0.005526057
GA,-0.000904403,-0.000413785,0.000244999,0.002079069
GA,0.012438999,0.000454425,0.000635271,-0.000700206
GA,0.012901845,0.002209328,-0.000205665,0.003125249
GA,-0.01464341,-0.003250654,-0.000378437,0.001765116
GA,0.021951266,0.003455257,-0.000700437,0.004609072
GA,0.009934874,-4.36895E-05,-0.000573802,0.004773143
GA,0.013269641,0.00075487,0.000206701,0.00167479
GA,0.017666266,0.000766013,-0.000420137,0.003538688
GA,-0.0002517,-0.00392675,-7.76947E-06,0.001277568
GA,0.007303174,-0.00981446,-0.000494486,0.002983512
GA,0.007761919,0.00294777,-0.000426657,0.005919539
GA,0.014559576,0.002251142,0.000550726,0.000162144
GA,0.018406361,0.005680888,0.000611642,-0.000470838
GA,0.014673314,0.002246931,0.000901919,-0.001529951
GA,0.010968002,-0.006902624,5.10104E-05,0.000759854
GA,0.011373021,-0.000721569,0.00025765,0.001059628
GA,0.006191563,-0.0150545,-0.001508751,0.009077757
GA,-0.005119076,0.002095818,0.00051331,0.002964416
GA,0.002892739,0.001176766,0.000443897,-0.00177676
GA,-0.000633897,0.001205763,-0.00059693,0.008933031
GA,0.005597592,-0.000617681,-0.001016371,0.007301164
GA,0.003337875,0.007012715,0.000565012,-0.00043263
GA,0.000979617,-0.004674904,-0.000321083,0.00154846
GA,0.002552685,-0.00025442,0.001122884,-0.002801995
GA,0.020192809,0.00049414,-0.000543731,0.003567823
GA,-0.01273834,0.006059721,0.000897579,-0.004073757
GA,0.000332302,-0.006208748,0.000170175,0.001934039
GA,0.00450198,-0.009996453,-0.000406578,0.001194868
GA,-0.003091418,0.003543892,-0.000364015,0.00286594
GA,0.009298899,-0.001565029,-0.000331747,0.00274059
GA,0.011597188,0.005241516,0.000143893,0.001880623
GA,0.022092229,0.004215197,-0.000928116,0.004832319
GA,0.011442773,0.004438665,0.000807288,-0.000419497
GA,0.020524253,0.003458078,-0.000457555,0.002723202
GA,0.021785808,0.002960929,-0.000457778,0.003261181
GA,0.007396396,-0.009161517,-0.000375696,0.00326994
GA,0.016252142,-9.54649E-05,0.001606941,-0.003371269
GA,0.008184912,0.003062537,0.000298264,0.001467469
GA,-0.001147436,-0.00962745,0.00041079,0.003499721
GA,-0.001527425,-0.001434725,0.00142135,-0.003408558
GA,0.01937725,0.001409936,-0.001190146,0.007341851
GA,0.010541099,0.000457248,-8.73696E-06,0.001217346
GA,0.021644459,0.0032968,-0.000933775,0.005400901
GA,-0.010015929,-0.003365972,0.000249056,-0.001270286
GA,-0.008468864,-0.005571251,-0.000958221,0.003623027
GA,0.004827157,0.005143099,-0.000151399,0.00291875
GA,0.021870298,0.003228081,-0.000951026,0.005057916
GA,0.017258616,-0.004806838,-0.000116959,0.002486046
GA,0.01714064,0.003280192,0.000322549,0.001209707
GA,-0.013201393,0.002302755,0.001463644,-0.005286375
GA,0.007754251,0.000264788,0.001294004,-0.003944321
GA,0.01421617,-0.001861169,2.75688E-05,0.002874755
GA,0.013454533,5.82483E-05,-0.000208064,0.002454649
GA,0.021394959,0.001872024,-0.000951274,0.005147516
GA,0.018044004,0.002988538,0.000603398,-0.000717699
GA,-0.003565477,0.010433997,0.000120887,0.001936321
GA,-0.002458271,-0.003131999,-0.001127596,0.005401862
GA,0.01333552,0.000311351,-1.40211E-05,0.003096527
GA,0.006104199,0.000541634,0.000658718,0.000491986
GA,-0.003365844,0.005903415,7.6566E-05,-0.000252412
GA,0.008772445,0.001412094,-0.000605462,0.005035311
GA,0.005355757,-0.002016109,0.000880363,-0.003438118
GA,0.00776582,0.00016382,0.000718022,-0.000487552
GA,-0.014078059,0.006963404,0.001060773,-0.005728714
GA,0.007784762,-0.0086755,-0.000494729,0.004196673
GA,-0.003119152,0.010047551,0.000660476,-0.001211737
GA,0.016359276,-0.001255702,0.000398779,0.000136399
GA,0.014788127,-0.003690732,0.000318824,0.000148775
GA,0.014342313,0.001644516,0.000217571,0.001347156
GA,0.004862256,-0.000526979,0.000257989,0.001152873
GA,0.020190265,0.002075469,0.000342534,0.001417011
GA,0.003573502,-0.013746496,7.64703E-05,0.001116791
GA,0.008782346,0.006781299,0.000469157,0.000492631
GA,0.008607661,-0.00858154,0.000573332,-0.000886261
GA,-0.003441104,-0.002675192,-0.000880818,0.00582599
GA,-0.002616311,0.003262387,0.001139115,-0.005838753
GA,0.007197563,-0.000475524,-0.001117351,0.007032364
GA,0.000958198,-0.007603086,-0.000806952,0.004905131
GA,0.019895657,0.004605998,-0.000606936,0.004331476
GA,0.008948556,-0.000877753,-0.001374008,0.007900465
GA,0.012981212,0.005876512,0.00092738,-0.001443665
GA,-0.022959596,-0.003967818,-0.000599207,-0.000237009
GA,0.000797278,-0.003092262,-0.000431547,0.004260687
GA,-0.001738869,-0.011381958,-0.001274408,0.006727972
GA,0.015005925,-0.004603453,-0.000365536,0.002430327
GA,0.018971834,0.00121564,0.000821597,-0.001980231
GA,0.020051198,0.003357865,-0.0004007,0.003809768
GA,0.01229571,0.004734656,0.001113166,-0.001824996
GA,0.012326357,0.003367293,0.000873956,-0.000987198
GA,0.019847101,0.001688075,-0.000597901,0.003849269
GA,0.009574434,-0.004665239,-0.000206697,0.003647482
GA,0.021683631,0.002675441,-0.000468888,0.003543622
GA,0.008352496,-0.000526635,-0.000244819,0.003036044
GA,0.006828206,-0.008820989,0.000424292,-0.000330461
GA,0.0191319,0.004038727,0.000530782,-0.000465595
GA,0.001168632,-0.007595053,-0.000874164,0.005529033
GA,-0.003697373,0.003604441,0.0009796,-0.001978819
GA,0.019990293,0.001236099,-0.000151089,0.00246796
GA,0.021285299,0.002676456,-0.000903742,0.00504002
GA,-0.005504181,-0.004192002,-0.001376869,0.006029306
GA,-0.008036647,0.000226506,-0.00081588,0.008004519
GA,0.020152061,0.001974559,-0.000835742,0.005729738
GA,0.002168609,0.002358182,0.001173648,-0.002321117
GA,-0.000277554,0.006377731,0.000898023,-0.000355357
GA,-0.00034579,0.004832882,0.001580171,-0.005122135
GA,0.021708008,0.002019354,-0.001008267,0.005362719
GA,0.015727032,0.001336683,-0.00104004,0.005472628
GA,-0.010427641,0.00288057,-0.000290221,0.001766562
GA,0.016211796,-0.000309179,-0.000342856,0.003154771
GA,0.019264399,0.003003953,-0.00039046,0.003002884
GA,-0.000595765,0.003881474,-0.000358815,0.001531718
GA,0.011187581,-0.001344807,0.000395244,0.002175651
GA,0.016865308,0.00109653,0.000148871,0.001750494
GA,0.021347209,0.003509386,-0.000644345,0.004213937
GA,0.021018875,0.001130711,-0.000974526,0.005710499
GA,0.016839843,-0.00179611,-0.000102793,0.002577819
GA,-0.020298044,0.008064644,-0.000314622,0.000612253
GA,0.009055073,-0.001982971,0.001106028,-0.003203119
GA,0.015675868,-0.000361028,0.000184325,0.000567914
GA,0.019534021,0.000606496,-0.001603728,0.008058975
GA,0.019896137,0.003698904,-0.00050449,0.004059201
GA,-0.008569198,-0.012621484,-0.000361487,-0.000797144
GA,-0.012420382,0.010991302,0.001610366,-0.004588543
GA,0.004739459,-0.001221895,0.000180755,0.00021059
GA,0.016474499,0.004213966,0.00049939,-0.000209599
GA,0.007821658,-0.000547059,-4.64802E-05,0.002771465
GA,0.002622378,-0.002464629,0.000761913,-0.001206353
GA,0.016423366,-0.000402559,-0.000241848,0.003762712
GA,0.019471415,0.000200948,-0.001025119,0.005861732
GA,0.020992611,0.004503909,-0.000104753,0.001966454
GA,0.002034076,-0.002313441,-0.000303574,0.004047624
GA,0.008841954,-0.002362185,0.000858121,-0.002213443
GA,0.013487288,-0.000639881,0.00018826,0.000538861
GA,0.009557818,0.003703582,0.00134784,-0.003924472
GA,0.018829655,0.002816836,0.000192362,0.001117865
GA,0.019069116,0.001030907,0.000642564,-0.000260157
GA,-0.028036842,0.006173125,0.000684158,-0.002166081
GA,0.00364367,0.002638522,0.000161361,0.004787839
GA,0.010486776,-0.009018433,-0.000234863,0.001902831
GA,0.004133509,-0.000469653,0.000519478,-0.001578607
GA,0.014178383,0.006966333,-0.000504358,0.006104691
GA,0.005248272,0.002464353,0.000388295,0.000633839
GA,0.00355398,0.008680939,0.000854256,-0.000761794
GA,0.020077975,0.003611801,-0.000101668,0.002154371
GA,0.018071819,0.003842163,-0.000106999,0.002236816
GA,0.016504928,0.003803701,0.001090803,-0.001495233
GA,0.000933211,-0.015960434,0.000116305,0.000761206
GA,0.002418485,0.001142797,-0.000491562,0.003504379
GA,0.010081789,0.004621989,0.000381632,0.000280819
GA,0.012364112,0.000380732,0.00091772,-0.002941432
GA,0.018538859,0.001899675,-0.00082446,0.00478036
GA,-0.012704916,0.004448266,2.53425E-05,0.0037176
GA,0.017897259,0.000146255,0.000830755,-0.000945869
GA,-0.02032943,0.008464445,0.001283955,-0.006134487
GA,0.021583282,0.003425437,-0.000752081,0.004827649
GA,0.017776063,0.001835653,-5.31526E-05,0.001782481
GA,-0.000949513,-0.002095164,0.000837561,-0.001478022
GA,0.012516684,-0.003639376,0.000646015,-0.001136142
GA,0.001876294,-0.007119231,-0.001437056,0.007822331
GA,,,,
GA,0.006227802,-0.001415871,0.00127019,-0.004843495
GA,0.002531705,-0.011769521,4.55126E-05,-0.001144059
GA,0.021521762,0.003505653,-0.000670497,0.004320546
GA,-0.001327379,0.008874433,0.0003297,-0.000264637
GA,0.012816132,-0.002212863,0.00027287,0.000204784
GA,0.018748103,0.003745779,-0.00061612,0.005459494
GA,-0.00029684,-0.000504387,-0.001581375,0.009223722
GA,0.005500872,0.005230243,-0.000707318,0.006015282
GA,0.009009369,-0.012261819,-0.00012674,0.002854074
GA,-0.014473697,0.000225132,0.000339916,0.001387932
GA,0.014077279,-0.001618369,-0.000827409,0.005470223
GA,0.00889526,0.007544053,0.000335792,0.001791934
GA,0.019189866,0.005020564,0.00074371,-0.001334836
GA,0.011219803,0.000628212,0.00023213,-0.00028217
GA,0.012543149,0.003421495,0.000618382,0.000541043
GA,0.014670786,0.00198142,0.000613157,0.000988994
GA,0.00643232,-0.003536576,-0.000657816,0.005000618
GA,-0.005089296,-0.004455966,-0.000583779,0.004095512
GA,0.015582456,-6.83574E-05,0.000976085,-0.001690371
GA,0.01967994,0.00226298,-6.33269E-05,0.001994336
GA,0.006811178,-0.004476501,0.001628325,-0.005687797
GA,-0.002733182,0.001392653,-0.000657614,0.002648877
GA,-0.015984467,0.007648899,0.00241176,0.013505363
GA,-0.001545008,0.000696144,0.000528529,-0.000487631
GA,0.006301301,0.004931742,0.001206262,-0.002547331
GA,0.002841489,0.008276937,0.000148587,0.003137885
GA,-0.011564415,0.007923507,0.000403366,-0.000213412
GA,-0.000468629,-0.00169181,0.003782342,-0.013919511
GA,0.016435667,0.001132229,-0.000356799,0.002996038
GA,-0.022784942,-0.01186895,-0.002096316,0.015185829
GA,0.003537096,-0.001250251,0.000444011,0.000165659
GA,-0.005234464,0.010868618,0.000353115,-0.001647214
GA,0.007895097,-0.011932358,0.000356464,0.001157299
GA,0.021708623,0.003238383,-0.000875368,0.004802743
GA,0.017365263,0.002449476,0.003195618,-0.010348311
GA,0.010614713,0.003684445,1.94321E-05,0.002243998
GA,0.004607524,-0.002918853,0.000589712,-0.000589364
GA,0.018288659,0.002288752,-0.000374343,0.003407842
GA,0.014222666,0.002300507,0.0003668,0.001422024
GA,0.019669719,0.002105554,-0.000151829,0.002382239
GA,-0.003820685,-0.00835698,0.00101966,-0.002702343
GA,-0.007886853,0.001394946,0.00037963,-0.000410076
GA,-0.008592014,-0.005136913,0.000139169,0.000555
GA,0.019970373,0.0033558,-0.000484539,0.004078559
GA,0.001615276,-0.008977201,-0.000941803,0.006148143
GA,0.01738631,0.000431817,0.000298647,-0.000495502
GA,0.007915891,0.003793868,0.000364047,0.000479456
GA,0.003469566,0.000863177,-0.000103392,0.002690715
GA,0.009822525,0.002160001,0.000782278,-0.000526752
GA,-0.007090765,-0.020734922,-0.000430916,0.002432759
GA,0.01712626,-0.001345736,1.63371E-05,0.001064507
GA,0.002328572,-0.006484762,0.000366407,-0.001207283
GA,0.011844694,0.001963442,8.58112E-05,0.002799879
GA,0.009967818,-0.0025434,0.001232296,-0.003270318
GA,-0.017152995,-0.011469202,-0.000703117,0.002765839
GA,-0.008698166,0.013484874,0.001296083,-0.004115334
GA,0.013398958,0.003323397,0.000408688,0.000524553
GA,0.012322086,-0.003044176,-0.000293632,0.004245283
GA,0.007913884,0.00518721,0.000300413,0.001398908
GA,0.011789453,-0.001039905,0.000942445,-0.000954224
GA,-0.006494042,0.00289579,0.000695035,-0.003454969
GA,0.020196661,0.002314622,-0.000486185,0.00319506
GA,-0.00381835,0.00269775,0.001441408,-0.005485634
GA,0.01099565,-0.011412057,-0.000411527,0.002863354
GA,0.010567423,-0.005003067,-0.000986382,0.005978334
GA,0.009294632,0.005737443,0.000552393,-0.000733136
GA,0.018750867,0.002927084,-0.000364477,0.003731373
GA,0.015449181,-0.001996093,0.000168013,0.001232077
GA,0.019043094,-0.000730404,-0.000876117,0.00585576
GA,-0.016745108,0.004220811,0.000612124,-0.002842964
GA,-0.003243571,-0.01195739,-0.000495557,-0.000642559
GA,0.008400859,0.005429702,0.000310639,0.002367891
GA,0.01960469,0.000703788,-0.000100579,0.001267875
GA,0.018037832,-0.00072208,0.000207987,0.00025149
GA,0.001092888,-0.010898323,-0.001254695,0.006334465
GA,0.011553709,0.004593714,0.000232397,0.001382104
GA,0.009859698,0.008125821,0.000210158,0.002707462
GA,-0.01450443,-0.008476415,0.001097816,-0.004073788
GA,0.019750353,0.001393216,-0.000758253,0.004897497
GA,0.001929085,-0.003626222,0.000252132,0.000800965
GA,0.009544773,0.002910787,0.000121526,0.002145625
GA,-0.000369537,0.003521641,0.000198071,0.006276397
GA,0.019358193,0.001512921,0.000267034,0.000609186
GA,0.001364116,-0.002944396,0.000139292,0.000642058
GA,-0.020464702,0.008507723,0.002467379,-0.010689977
GA,0.002602794,-0.000443974,0.00072713,-0.000371816
GA,0.016344913,0.003439131,0.000520341,0.000732972
GA,-0.028274583,0.0003536,-0.000154759,-1.6281E-05
GA,0.01118058,0.002376454,-0.000322471,0.003646393
GA,-0.001181053,0.005554733,0.000287085,0.001412439
GA,0.015187132,0.001854099,-0.000392711,0.00473771
GA,0.00157049,0.003427273,0.000578681,-0.001379439
GA,-0.00018272,-0.006868554,-0.001252741,0.005355473
GA,0.019233791,0.001994453,-0.000458388,0.003241806
GA,0.015814673,0.001122861,0.000432015,0.00066371
GA,-0.009601008,0.022762665,0.00188408,-0.004980633
GA,8.25758E-05,-0.004233971,0.00078351,-0.001971628
GA,0.017571856,0.001510311,-0.000166002,0.002653269
GA,0.010834405,-0.004746815,-0.001127922,0.006630247
GA,0.007364329,0.002356799,0.001008236,-0.000363134
GA,0.006965444,-0.003481703,-3.44538E-05,0.003859814
GA,0.008426347,0.000377671,-0.000351715,0.004175577
GA,0.019306906,0.000447122,-0.000686524,0.004620011
GA,0.011268896,-0.001864546,-0.000693442,0.005242252
GA,0.01362944,0.00318144,0.000225835,0.001631219
GA,-0.010239633,0.00659698,0.000679636,-0.00304414
GA,-0.008689032,0.015071299,0.000434131,9.87632E-05
GA,0.009733742,0.009233603,0.000648705,0.000618148
GA,0.007687862,-0.012915756,-0.000611225,0.003012905
GA,0.004955005,-0.009512611,4.51449E-05,0.000339848
GA,0.007741411,-0.003558095,0.000653632,-0.000297501
GA,-0.001233536,0.017251157,0.001587801,-0.003466754
GA,-0.000914245,0.003434839,0.000314434,0.000352054
GA,0.00354017,-0.0055755,-0.001374034,0.010433307
GA,0.020456078,0.00336663,-0.001023878,0.005569628
GA,-6.297E-05,0.000359911,0.000975958,-0.001205898
GA,0.011863324,-0.00033948,0.001048547,-0.00319883
GA,0.020460115,0.00235972,-0.000210651,0.002909467
GA,0.012025776,0.007235419,0.000502173,0.00142447
GA,0.01296533,-0.002152125,0.000298767,0.001543272
GA,0.017124038,0.00436321,0.000293195,0.001571197
GA,0.000480771,0.014501925,0.001133185,-0.00237151
GA,0.007096123,-0.0125228,0.00017618,0.00061516
GA,0.010256187,-0.009782479,0.001415636,-0.004134953
GA,0.016197124,0.00062295,0.001309832,-0.004101458
GA,0.015448441,-0.002475906,0.000504747,-8.76821E-05
GA,0.012415731,0.003068095,0.001678003,-0.00493191
GA,0.008718796,-0.001845701,0.000507859,0.001088897
GA,0.006364015,-0.006731824,-0.00034839,0.002313218
GA,0.021984225,0.003216828,-0.000422301,0.003342272
GA,0.02025952,0.000927738,-0.000547065,0.003467711
GA,0.018104598,-0.000134497,-0.00091972,0.005188755
GA,0.016456802,0.004314225,0.000680333,-0.000578936
GA,-0.002549139,0.002283848,0.001174864,-0.001659215
GA,0.017426628,0.004359222,0.000501952,0.000462827
GA,-0.001729402,-0.003860534,-0.000169172,0.000413103
GA,0.017798401,0.005968793,0.000264444,0.001164728
GA,-0.018135199,-0.002624017,-0.001701566,0.007108937
GA,0.020328115,0.001023401,-0.000280302,0.00322351
GA,0.002967801,-0.011643119,0.000276209,-3.46137E-05
GA,0.002957105,-0.003757625,0.000426944,-0.001825567
GA,-0.000374079,-0.008677691,-0.001289578,0.008420524
GA,0.017011376,-9.62384E-05,0.000766578,-0.00127334
GA,-0.003652223,0.007825262,0.000939424,-0.003126267
GA,0.005937659,0.006212827,0.001130709,-0.002697624
GA,0.009799513,0.008139127,0.0010652,-0.001728001
GA,-0.038035553,0.023229157,0.001309814,-0.003136696
GA,0.008446065,-0.002667119,0.000986357,-0.000855989
GA,-0.007924257,0.002541756,0.000859326,-0.001870818
GA,-0.012307346,0.013916624,7.26419E-05,0.005259567
GA,-0.002266233,-0.008660395,-0.001286923,0.005109265
GA,0.015031425,0.002080692,0.000732127,-0.000557145
GA,-0.009416288,0.001145941,0.000548385,0.001544088
GA,0.010471818,0.004722509,0.000247884,-0.000429353
GA,0.022013574,0.004270584,-0.000826413,0.004467875
GA,0.017091397,-0.004087599,-0.000300639,0.002787128
GA,0.005221709,-0.005098031,0.000575687,-0.000922957
GA,0.000514232,-0.002234155,0.000198198,0.000118565
GA,0.020963552,0.002397235,-0.000406404,0.003591407
GA,-0.001908686,-0.013352007,-0.001419817,0.008853591
GA,0.019651551,0.003693398,0.000631146,-7.37239E-05
GA,0.02128926,0.002895632,-0.000485613,0.004127137
GA,-0.003868656,0.002970223,5.32625E-05,0.001618189
GA,0.007835419,0.008750818,0.000708501,-0.001780246
GA,0.014750292,0.004681788,0.001164585,-0.001888669
GA,-0.0064659,-0.003610708,0.000576975,-0.00238249
GA,0.004762624,0.002233316,0.002250815,-0.00882255
GA,0.016879212,0.004403913,0.000784381,-0.000919582
GA,0.008967574,-0.003759901,0.00101194,-0.003061182
GA,-0.012939125,0.005838186,0.001094942,-0.002269608
GA,0.013089802,-0.000320643,-0.000701733,0.004290148
GA,0.003280008,0.010086768,0.001339159,-0.003427369
GA,0.020806457,0.002373834,-0.000985218,0.005640777
GA,0.011385602,0.006933287,0.000356383,0.000199866
GA,-0.008201416,0.007295169,-0.000685615,0.004016503
GA,-0.005555761,-0.00459166,-0.000819977,0.006953224
GA,0.007850167,0.000153085,0.000839593,-0.000735177
GA,0.008805599,0.004640946,0.000766602,-0.000872588
GA,-0.008671448,0.008454742,0.001101828,-0.006033549
GA,0.000287196,-0.003233173,0.000553438,-0.001742419
GA,0.013398849,-0.000275935,7.19604E-05,0.002308863
GA,-0.001579328,0.006875847,0.000535826,-0.000463713
GA,-0.01224949,0.004593884,0.000636701,-0.000263183
GA,0.012666292,-0.001769535,0.000309454,-0.000312973
GA,0.00199906,-0.005957517,0.000420209,-0.001804646
GA,0.015892024,0.000946693,0.003311142,-0.010890492
GA,0.004077961,0.003669112,0.000655904,-0.001541519
GA,-0.002635284,0.005046482,0.001084264,-0.002353475
GA,0.013772207,-0.001129303,0.002054148,-0.00600465
GA,0.016928957,0.000838387,-0.00021661,0.001799467
GA,-0.009318287,0.001191355,0.001362157,-0.00473947
GA,-0.002559487,-0.007218942,-0.001280238,0.00830626
GA,0.01960682,0.004706979,0.000806548,-0.000689468
GA,0.007516817,-0.009809013,0.000532045,0.000748138
GA,-0.002320102,-0.004121033,-0.001043625,0.005918748
GA,0.010262989,0.003795318,6.60027E-06,0.002209839
GA,0.011798318,0.001303411,0.000566583,-0.000253365
GA,0.01897306,0.001735755,-0.000262118,0.003574597
GA,0.007553471,-0.015084628,-0.000834708,0.004602721
GA,0.015516301,0.000825303,0.001037092,-0.002489625
GA,-0.005182327,0.012021813,-5.63762E-06,0.008616018
GA,0.018861125,0.00243229,0.000257609,0.001374906
GA,0.022353425,0.003956841,-0.000941576,0.005176437
GA,0.02231501,0.003906662,-0.000956996,0.005037421
GA,0.019985162,0.002384457,8.88078E-05,0.002158656
GA,0.015180138,-0.001583531,-0.000372328,0.003064648
GA,-0.004849459,-0.009086221,-0.000291092,0.004019542
GA,0.014169082,0.003223898,0.000392358,0.001149031
GA,-0.008758215,0.005502206,0.001133191,-0.002739435
GA,-0.002436153,0.000701109,2.42654E-05,-0.001464157
GA,0.021731628,0.002976493,-0.000885122,0.005165642
GA,-0.006189574,-0.008878351,-0.001068594,0.005127714
GA,0.008986972,-0.007106081,0.000269166,-0.000398916
GA,0.01947647,0.002287916,-0.000111296,0.002244834
GA,0.009860361,0.005325678,0.000826202,-0.001265435
GA,0.010434623,0.002188332,0.000867949,-0.002174232
GA,0.021002659,0.003619212,0.000390387,5.63341E-05
GA,0.017091119,-0.004373463,-3.24062E-05,0.002143602
GA,-0.009197158,0.001247473,-0.000998048,0.005609956
GA,0.014884636,-0.002061331,0.000277354,0.000511358
GA,0.006749981,-0.001571143,0.000266471,0.000452716
GA,-0.007971235,0.010645549,0.000559156,-0.001872899
GA,0.009647872,0.003793532,0.000140945,0.001223962
